journal_id,entity,year,month,segment,account,account_name,debit_usd,credit_usd,signed_usd,description,source_id,cash_flow,period_role,record_origin,fact_state,as_of_cutoff,effective_period_end,available_at
RWH_PS-2026-00123,RWH_PS,2026,7,RWH,3000,Contributed equity,0,621770,-621770,Parent equity through Pale Sun to fund explicit cash deficit,RW-EQUITY,FINANCING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-07-31,2026-09-05
RWH_PS-2026-00123,RWH_PS,2026,7,RWH,1000,Cash,621770,0,621770,Parent equity through Pale Sun to fund explicit cash deficit,RW-EQUITY,FINANCING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-07-31,2026-09-05
RWH_PS-2026-00124,RWH_PS,2026,8,RWH,1100,"External receivables, net of allowance",3039583,0,3039583,Selected contract book revenue; annual baseline allocated monthly,RW-CONTRACT-2026,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00124,RWH_PS,2026,8,RWH,4000,External revenue,0,3039583,-3039583,Selected contract book revenue; annual baseline allocated monthly,RW-CONTRACT-2026,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00125,RWH_PS,2026,8,RWH,1100,"External receivables, net of allowance",0,2993750,-2993750,Collections net of disclosed other working-capital use allocated to AR,RW-AR-ASSUMPTION,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00125,RWH_PS,2026,8,RWH,1000,Cash,2993750,0,2993750,Collections net of disclosed other working-capital use allocated to AR,RW-AR-ASSUMPTION,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00126,RWH_PS,2026,8,RWH,1200,Inventory cash cost,2329167,0,2329167,Selected production cost incurred,RW-COST,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00126,RWH_PS,2026,8,RWH,2000,Trade payables,0,2329167,-2329167,Selected production cost incurred,RW-COST,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00127,RWH_PS,2026,8,RWH,2000,Trade payables,2329167,0,2329167,Production cost payments,RW-COST,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00127,RWH_PS,2026,8,RWH,1000,Cash,0,2329167,-2329167,Production cost payments,RW-COST,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00128,RWH_PS,2026,8,RWH,1210,Inventory DD&A,291667,0,291667,Selected production DD&A capitalized into inventory,RW-DDA,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00128,RWH_PS,2026,8,RWH,1490,Accumulated PPE depreciation,0,291667,-291667,Selected production DD&A capitalized into inventory,RW-DDA,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00129,RWH_PS,2026,8,RWH,5100,External operating cost,2080545,0,2080545,Weighted-average cash cost released to sales,RW-COGS,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00129,RWH_PS,2026,8,RWH,1200,Inventory cash cost,0,2080545,-2080545,Weighted-average cash cost released to sales,RW-COGS,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00130,RWH_PS,2026,8,RWH,5300,Depreciation in earnings,259487,0,259487,Weighted-average DD&A released to sales,RW-COGS,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00130,RWH_PS,2026,8,RWH,1210,Inventory DD&A,0,259487,-259487,Weighted-average DD&A released to sales,RW-COGS,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00131,RWH_PS,2026,8,RWH,5100,External operating cost,177083,0,177083,production mineral taxes usd,RW-FINANCE-SELECTED,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00131,RWH_PS,2026,8,RWH,1000,Cash,0,177083,-177083,production mineral taxes usd,RW-FINANCE-SELECTED,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00132,RWH_PS,2026,8,RWH,5100,External operating cost,60792,0,60792,royalties usd,RW-FINANCE-SELECTED,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00132,RWH_PS,2026,8,RWH,1000,Cash,0,60792,-60792,royalties usd,RW-FINANCE-SELECTED,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00133,RWH_PS,2026,8,RWH,5100,External operating cost,50000,0,50000,freight assay handling usd,RW-FINANCE-SELECTED,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00133,RWH_PS,2026,8,RWH,1000,Cash,0,50000,-50000,freight assay handling usd,RW-FINANCE-SELECTED,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00134,RWH_PS,2026,8,PS,5100,External operating cost,233333,0,233333,pale sun site g and a usd,RW-FINANCE-SELECTED,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00134,RWH_PS,2026,8,PS,1000,Cash,0,233333,-233333,pale sun site g and a usd,RW-FINANCE-SELECTED,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00135,RWH_PS,2026,8,RWH,5600,ARO accretion,89200,0,89200,Integrated ARO accretion on acquisition-date carryforward,RW-ARO,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00135,RWH_PS,2026,8,RWH,2200,Environmental reserve / ARO,0,89200,-89200,Integrated ARO accretion on acquisition-date carryforward,RW-ARO,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00136,RWH_PS,2026,8,RWH,5150,Intercompany logistics expense,1900,0,1900,ARU/BS&T logistics invoice; incremental scenario,IC-RECIPROCAL:IC-2026-08-acid-BST,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00136,RWH_PS,2026,8,RWH,2150,Intercompany payable,0,1900,-1900,ARU/BS&T logistics invoice; incremental scenario,IC-RECIPROCAL:IC-2026-08-acid-BST,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00137,RWH_PS,2026,8,RWH,5150,Intercompany logistics expense,1400,0,1400,ARU/BS&T logistics invoice; incremental scenario,IC-RECIPROCAL:IC-2026-08-acid-TERMINALS,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00137,RWH_PS,2026,8,RWH,2150,Intercompany payable,0,1400,-1400,ARU/BS&T logistics invoice; incremental scenario,IC-RECIPROCAL:IC-2026-08-acid-TERMINALS,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00138,RWH_PS,2026,8,RWH,5150,Intercompany logistics expense,2720,0,2720,ARU/BS&T logistics invoice; incremental scenario,IC-RECIPROCAL:IC-2026-08-acid-TRUCKING,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00138,RWH_PS,2026,8,RWH,2150,Intercompany payable,0,2720,-2720,ARU/BS&T logistics invoice; incremental scenario,IC-RECIPROCAL:IC-2026-08-acid-TRUCKING,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00139,RWH_PS,2026,8,RWH,5150,Intercompany logistics expense,1700,0,1700,ARU/BS&T logistics invoice; incremental scenario,IC-RECIPROCAL:IC-2026-08-binder-BST,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00139,RWH_PS,2026,8,RWH,2150,Intercompany payable,0,1700,-1700,ARU/BS&T logistics invoice; incremental scenario,IC-RECIPROCAL:IC-2026-08-binder-BST,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00140,RWH_PS,2026,8,RWH,5150,Intercompany logistics expense,800,0,800,ARU/BS&T logistics invoice; incremental scenario,IC-RECIPROCAL:IC-2026-08-binder-TERMINALS,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00140,RWH_PS,2026,8,RWH,2150,Intercompany payable,0,800,-800,ARU/BS&T logistics invoice; incremental scenario,IC-RECIPROCAL:IC-2026-08-binder-TERMINALS,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00141,RWH_PS,2026,8,RWH,5150,Intercompany logistics expense,2280,0,2280,ARU/BS&T logistics invoice; incremental scenario,IC-RECIPROCAL:IC-2026-08-binder-TRUCKING,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00141,RWH_PS,2026,8,RWH,2150,Intercompany payable,0,2280,-2280,ARU/BS&T logistics invoice; incremental scenario,IC-RECIPROCAL:IC-2026-08-binder-TRUCKING,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00142,RWH_PS,2026,8,RWH,5150,Intercompany logistics expense,850,0,850,ARU/BS&T logistics invoice; incremental scenario,IC-RECIPROCAL:IC-2026-08-lime-BST,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00142,RWH_PS,2026,8,RWH,2150,Intercompany payable,0,850,-850,ARU/BS&T logistics invoice; incremental scenario,IC-RECIPROCAL:IC-2026-08-lime-BST,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00143,RWH_PS,2026,8,RWH,5150,Intercompany logistics expense,450,0,450,ARU/BS&T logistics invoice; incremental scenario,IC-RECIPROCAL:IC-2026-08-lime-TERMINALS,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00143,RWH_PS,2026,8,RWH,2150,Intercompany payable,0,450,-450,ARU/BS&T logistics invoice; incremental scenario,IC-RECIPROCAL:IC-2026-08-lime-TERMINALS,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00144,RWH_PS,2026,8,RWH,5150,Intercompany logistics expense,1200,0,1200,ARU/BS&T logistics invoice; incremental scenario,IC-RECIPROCAL:IC-2026-08-lime-TRUCKING,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00144,RWH_PS,2026,8,RWH,2150,Intercompany payable,0,1200,-1200,ARU/BS&T logistics invoice; incremental scenario,IC-RECIPROCAL:IC-2026-08-lime-TRUCKING,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00145,RWH_PS,2026,8,RWH,5150,Intercompany logistics expense,750,0,750,ARU/BS&T logistics invoice; incremental scenario,IC-RECIPROCAL:IC-2026-08-mro-BST,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00145,RWH_PS,2026,8,RWH,2150,Intercompany payable,0,750,-750,ARU/BS&T logistics invoice; incremental scenario,IC-RECIPROCAL:IC-2026-08-mro-BST,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00146,RWH_PS,2026,8,RWH,5150,Intercompany logistics expense,500,0,500,ARU/BS&T logistics invoice; incremental scenario,IC-RECIPROCAL:IC-2026-08-mro-TERMINALS,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00146,RWH_PS,2026,8,RWH,2150,Intercompany payable,0,500,-500,ARU/BS&T logistics invoice; incremental scenario,IC-RECIPROCAL:IC-2026-08-mro-TERMINALS,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00147,RWH_PS,2026,8,RWH,5150,Intercompany logistics expense,650,0,650,ARU/BS&T logistics invoice; incremental scenario,IC-RECIPROCAL:IC-2026-08-mro-TRUCKING,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00147,RWH_PS,2026,8,RWH,2150,Intercompany payable,0,650,-650,ARU/BS&T logistics invoice; incremental scenario,IC-RECIPROCAL:IC-2026-08-mro-TRUCKING,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00148,RWH_PS,2026,8,RWH,2150,Intercompany payable,8125,0,8125,Prior-month intercompany invoice payment,IC-PAYMENT,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00148,RWH_PS,2026,8,RWH,1000,Cash,0,8125,-8125,Prior-month intercompany invoice payment,IC-PAYMENT,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00149,RWH_PS,2026,8,RWH,5200,Incremental interface external operating cost,7800,0,7800,Origin-carrier linehaul directly paid outside ARU; provisional quoted scenario,RW-EXTERNAL-LINEHAUL,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00149,RWH_PS,2026,8,RWH,1000,Cash,0,7800,-7800,Origin-carrier linehaul directly paid outside ARU; provisional quoted scenario,RW-EXTERNAL-LINEHAUL,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00150,RWH_PS,2026,8,RWH,5300,Depreciation in earnings,13542,0,13542,New mine-interface asset depreciation,RW-PHASE1-DDA,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00150,RWH_PS,2026,8,RWH,1490,Accumulated PPE depreciation,0,13542,-13542,New mine-interface asset depreciation,RW-PHASE1-DDA,NONCASH_OR_OPENING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00151,RWH_PS,2026,8,RWH,5500,Modeled income tax,10945,0,10945,"Integrated scenario income tax, 18% modeled assumption",RW-TAX,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00151,RWH_PS,2026,8,RWH,1000,Cash,0,10945,-10945,"Integrated scenario income tax, 18% modeled assumption",RW-TAX,OPERATING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00152,RWH_PS,2026,8,RWH,1400,PPE gross,750000,0,750000,Selected capital plus separately identified mine interface capital,RW-CAPEX,INVESTING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00152,RWH_PS,2026,8,RWH,1000,Cash,0,750000,-750000,Selected capital plus separately identified mine interface capital,RW-CAPEX,INVESTING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00153,RWH_PS,2026,8,RWH,3000,Contributed equity,0,633495,-633495,Parent equity through Pale Sun to fund explicit cash deficit,RW-EQUITY,FINANCING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00153,RWH_PS,2026,8,RWH,1000,Cash,633495,0,633495,Parent equity through Pale Sun to fund explicit cash deficit,RW-EQUITY,FINANCING,SYNTHETIC_CALIBRATION,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-08-31,2026-09-05
RWH_PS-2026-00154,RWH_PS,2026,9,RWH,1100,"External receivables, net of allowance",3039583,0,3039583,Selected contract book revenue; annual baseline allocated monthly,RW-CONTRACT-2026,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
RWH_PS-2026-00154,RWH_PS,2026,9,RWH,4000,External revenue,0,3039583,-3039583,Selected contract book revenue; annual baseline allocated monthly,RW-CONTRACT-2026,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
RWH_PS-2026-00155,RWH_PS,2026,9,RWH,1100,"External receivables, net of allowance",0,2993750,-2993750,Collections net of disclosed other working-capital use allocated to AR,RW-AR-ASSUMPTION,OPERATING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
RWH_PS-2026-00155,RWH_PS,2026,9,RWH,1000,Cash,2993750,0,2993750,Collections net of disclosed other working-capital use allocated to AR,RW-AR-ASSUMPTION,OPERATING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
RWH_PS-2026-00156,RWH_PS,2026,9,RWH,1200,Inventory cash cost,2329166,0,2329166,Selected production cost incurred,RW-COST,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
RWH_PS-2026-00156,RWH_PS,2026,9,RWH,2000,Trade payables,0,2329166,-2329166,Selected production cost incurred,RW-COST,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
RWH_PS-2026-00157,RWH_PS,2026,9,RWH,2000,Trade payables,2329166,0,2329166,Production cost payments,RW-COST,OPERATING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
RWH_PS-2026-00157,RWH_PS,2026,9,RWH,1000,Cash,0,2329166,-2329166,Production cost payments,RW-COST,OPERATING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
RWH_PS-2026-00158,RWH_PS,2026,9,RWH,1210,Inventory DD&A,291666,0,291666,Selected production DD&A capitalized into inventory,RW-DDA,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
RWH_PS-2026-00158,RWH_PS,2026,9,RWH,1490,Accumulated PPE depreciation,0,291666,-291666,Selected production DD&A capitalized into inventory,RW-DDA,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
RWH_PS-2026-00159,RWH_PS,2026,9,RWH,5100,External operating cost,2080545,0,2080545,Weighted-average cash cost released to sales,RW-COGS,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
RWH_PS-2026-00159,RWH_PS,2026,9,RWH,1200,Inventory cash cost,0,2080545,-2080545,Weighted-average cash cost released to sales,RW-COGS,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
RWH_PS-2026-00160,RWH_PS,2026,9,RWH,5300,Depreciation in earnings,259487,0,259487,Weighted-average DD&A released to sales,RW-COGS,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
RWH_PS-2026-00160,RWH_PS,2026,9,RWH,1210,Inventory DD&A,0,259487,-259487,Weighted-average DD&A released to sales,RW-COGS,NONCASH_OR_OPENING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
RWH_PS-2026-00161,RWH_PS,2026,9,RWH,5100,External operating cost,177083,0,177083,production mineral taxes usd,RW-FINANCE-SELECTED,OPERATING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
RWH_PS-2026-00161,RWH_PS,2026,9,RWH,1000,Cash,0,177083,-177083,production mineral taxes usd,RW-FINANCE-SELECTED,OPERATING,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_DIEGETIC,LOCKED_DERIVED_IMPLEMENTATION,2026-09-05,2026-09-30,2026-09-05
